ts_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
15.589,-0.0896,0.0056,0.9939,-2.3435,0.1679,1.1145
15.609,-0.0842,0.0056,0.9949,-2.4046,0.1374,1.0
15.629,-0.0825,0.0044,0.9998,-2.2672,0.145,1.0305
15.649,-0.0894,0.0037,0.9937,-2.3664,0.1832,1.084
15.669,-0.0867,0.0051,0.9951,-2.3053,0.1145,0.9924
15.689,-0.0891,0.0042,0.9946,-2.3435,0.1908,1.0382
15.709,-0.0876,0.0061,0.9917,-2.3206,0.0916,1.0382
15.729,-0.0876,0.0046,1.0012,-2.2748,0.1145,1.084
15.749,-0.0881,0.0007,0.9944,-2.3817,0.2214,1.1069
15.769,-0.0881,0.0071,0.9895,-2.2748,0.1221,1.0611
15.789,-0.0894,0.0078,0.9973,-2.2901,0.1145,1.0
15.809,-0.0874,0.0027,0.9915,-2.4198,0.0916,1.0916
15.83,-0.0911,0.0029,0.999,-2.2443,0.084,1.0229
15.849,-0.085,0.0042,0.9941,-2.3817,0.2443,1.1221
15.869,-0.0884,0.0059,0.9922,-2.3588,0.1374,1.0229
15.889,-0.0886,0.0095,0.9929,-2.3817,0.1069,1.0153
15.909,-0.0869,0.0066,0.9983,-2.4046,0.0763,1.084
15.929,-0.0869,0.0046,1.0022,-2.229,0.1221,1.0687
15.949,-0.0835,0.0046,0.9956,-2.3435,0.1298,1.0992
15.969,-0.0852,0.0068,0.9949,-2.3206,0.1679,1.1145
15.989,-0.0857,0.0049,0.9954,-2.229,0.2519,1.0687
16.009,-0.0845,0.0066,0.9956,-2.2672,0.1221,1.0611
16.029,-0.0879,0.0078,0.9958,-2.3359,0.0611,1.0305
16.049,-0.0859,0.0083,0.999,-2.3282,0.2137,0.9924
16.069,-0.0876,0.0066,0.9988,-2.4275,0.2061,1.0382
16.089,-0.0859,0.0071,0.9971,-2.3435,0.0916,1.1298
16.109,-0.0845,0.0039,0.9941,-2.3206,0.1756,0.9924
16.129,-0.0864,0.0042,0.9929,-2.3588,0.1298,1.0305
16.149,-0.0859,0.0046,0.9983,-2.2901,0.1832,1.0992
16.169,-0.0869,0.0042,0.9946,-2.2366,0.084,1.0458
16.189,-0.0881,0.0027,0.9937,-2.4198,0.1298,1.0076
16.209,-0.0886,0.0068,1.0024,-2.3206,0.0611,1.1145
16.229,-0.0876,-0.0007,0.9954,-2.313,0.1679,1.0153
16.249,-0.0906,0.0044,0.9966,-2.374,0.2519,1.0
16.269,-0.0859,0.009,0.9963,-2.313,0.145,1.0382
16.289,-0.0901,0.0044,0.9985,-2.3206,0.1221,1.0076
16.309,-0.0859,0.0051,0.9983,-2.3206,0.1527,0.9771
16.329,-0.0884,0.0071,0.9941,-2.3511,0.2061,1.0382
16.349,-0.0857,0.0027,1.0034,-2.2443,0.0534,1.1374
16.369,-0.0864,0.0066,0.9993,-2.3053,0.0611,1.0382
16.389,-0.0886,0.0076,0.9927,-2.4351,0.1527,1.0382
16.409,-0.0869,0.0051,0.9973,-2.2443,0.1527,1.0229
16.429,-0.0886,0.0056,0.999,-2.2901,0.229,1.0687
16.449,-0.0894,0.0068,0.9978,-2.3206,0.2214,1.0153
16.47,-0.0891,0.0056,0.9922,-2.3588,0.0763,1.0
16.489,-0.0859,0.0063,0.9993,-2.1832,0.0992,1.0916
16.509,-0.0889,0.0042,1.0024,-2.2672,0.145,1.0305
16.529,-0.0896,0.0029,0.9946,-2.313,0.1221,1.0458
16.549,-0.0911,0.0039,0.991,-2.3206,0.1832,1.0458
16.569,-0.0847,0.0078,1.0017,-2.2977,0.145,1.1069
16.589,-0.085,0.0083,0.9995,-2.2672,0.0763,1.1145
16.609,-0.0947,0.0039,1.0005,-2.3969,0.2519,1.0076
16.629,-0.0864,0.0054,1.0012,-2.2824,0.1069,0.9847
16.649,-0.0879,0.0015,0.991,-2.3588,0.1832,1.1069
16.669,-0.0891,0.0032,0.9971,-2.2748,0.2061,1.0534
16.689,-0.0876,0.0063,0.9954,-2.3893,0.1985,0.9695
16.709,-0.0835,0.0034,0.9946,-2.3206,0.1374,1.0611
16.729,-0.0903,0.0076,0.9949,-2.3969,0.1374,1.1145
16.749,-0.0852,0.0054,0.9968,-2.3206,0.1985,1.0687
16.769,-0.0867,0.0039,0.9966,-2.374,0.0992,1.0687
16.789,-0.0847,0.0024,0.9944,-2.4351,0.1603,1.0916
16.809,-0.0857,0.0078,0.9961,-2.3511,0.1145,1.084
16.829,-0.0881,0.0085,1.0,-2.2901,0.0916,1.0763
16.849,-0.0901,0.0081,0.9983,-2.4885,0.1832,1.084
16.869,-0.0842,0.0044,0.999,-2.3359,0.1374,1.084
16.889,-0.0859,0.0083,1.0,-2.4275,0.2748,0.9924
16.909,-0.0886,0.0056,1.0024,-2.3359,0.1374,1.1145
16.929,-0.0862,0.0068,0.9939,-2.2366,0.1908,0.9771
16.949,-0.0857,0.0061,0.9878,-2.3282,0.1145,1.0076
16.969,-0.0894,0.0081,0.9983,-2.3511,0.2137,1.0458
16.989,-0.0854,0.0068,1.0,-2.2748,0.1679,0.9847
17.009,-0.085,0.0061,0.9978,-2.229,0.2443,1.0611
17.029,-0.0842,0.0039,0.9941,-2.3206,0.084,0.9237
17.049,-0.0862,0.0078,0.9983,-2.313,0.1298,1.0763
17.069,-0.0898,0.0061,0.9998,-2.374,0.1527,1.0305
17.089,-0.0889,0.0024,0.9944,-2.374,0.1679,1.0305
17.11,-0.0925,0.0063,0.9885,-2.3435,0.1145,1.1298
17.129,-0.0852,0.0046,0.9958,-2.2519,0.0763,1.1221
17.149,-0.0901,0.0054,0.9956,-2.3053,0.1679,1.0763
17.169,-0.0852,0.0103,0.9937,-2.4122,0.2366,1.084
17.189,-0.0869,0.0037,1.0027,-2.2977,0.1527,1.0076
17.209,-0.0867,0.0081,0.9995,-2.3817,0.1603,1.0153
17.229,-0.0889,0.0093,0.9937,-2.3511,0.1679,1.1069
17.249,-0.0879,0.0044,0.9983,-2.3893,0.1145,1.1527
17.269,-0.0876,0.001,0.9995,-2.3511,0.084,0.9771
17.289,-0.0889,0.0071,0.9919,-2.374,0.1069,1.084
17.309,-0.0864,0.0022,0.9983,-2.3282,0.1374,1.0534
17.329,-0.0869,0.0066,0.9963,-2.3664,0.1298,1.0763
17.349,-0.0874,0.0042,0.9919,-2.313,0.2137,1.0916
17.369,-0.0872,0.0042,0.9924,-2.229,0.145,1.0076
17.389,-0.0872,0.0046,0.9966,-2.3969,0.1298,0.9924
17.409,-0.0894,0.0059,0.9946,-2.3588,0.2519,1.0076
17.429,-0.0857,0.0049,0.9998,-2.2901,0.1756,0.9924
17.449,-0.0879,0.0024,0.9932,-2.2366,0.1908,1.0305
17.469,-0.0889,0.0059,0.9932,-2.2977,0.0992,1.1603
17.489,-0.0833,0.0076,0.9958,-2.3511,0.1374,1.0611
17.509,-0.0867,0.0068,0.9927,-2.4351,0.1756,0.9695
17.529,-0.0874,0.0073,0.9895,-2.4198,0.0611,1.0305
17.549,-0.0857,0.0046,0.989,-2.4122,0.0763,1.0916
17.569,-0.0916,0.0071,0.9932,-2.3206,0.1908,1.0916
17.589,-0.0891,0.0032,0.99,-2.2824,0.1985,1.0916
17.609,-0.0881,0.0063,0.9954,-2.374,0.1603,1.0305
17.629,-0.0876,0.0039,0.9995,-2.2977,0.0916,1.0382
17.649,-0.0933,0.0056,0.9958,-2.2366,0.229,1.1069
17.669,-0.0881,0.0029,0.9924,-2.3206,0.1679,1.0534
17.689,-0.0911,0.0032,0.9983,-2.3893,0.1221,1.1374
17.709,-0.0891,0.0046,0.9958,-2.3588,0.2214,1.0458
17.729,-0.084,0.0066,1.0022,-2.374,0.2061,1.0229
17.75,-0.0891,0.0066,0.9973,-2.3893,0.1603,0.9924
17.769,-0.0874,0.0042,0.9963,-2.3664,0.1908,1.0611
17.789,-0.0903,0.0078,0.9998,-2.2901,0.1756,1.0458
17.809,-0.0886,0.0063,0.9968,-2.2824,0.2214,1.0687
17.829,-0.0872,0.0046,0.9958,-2.313,0.0992,1.0153
17.849,-0.0886,0.0071,0.9929,-2.2519,0.1603,1.0153
17.869,-0.0906,0.0088,0.9919,-2.4046,0.0916,1.0687
17.889,-0.0886,0.0073,0.9949,-2.2977,0.1679,0.9771
17.909,-0.0867,0.0042,1.0015,-2.2901,0.1374,1.0382
17.929,-0.0828,0.0059,0.9971,-2.3511,0.1298,0.9695
17.949,-0.0859,0.0073,0.9905,-2.3053,0.1221,1.0458
17.969,-0.0884,0.0032,0.9917,-2.3206,0.1527,1.0916
17.989,-0.0886,0.0034,0.9983,-2.4122,0.1298,1.1298
18.009,-0.0894,0.0054,0.9951,-2.2595,0.1985,1.0305
18.029,-0.0847,0.0068,0.9976,-2.3664,0.1298,1.1069
18.049,-0.0859,0.0024,0.9941,-2.3969,0.1603,1.0611
18.069,-0.0896,0.0071,0.9932,-2.3359,0.1603,1.0229
18.089,-0.0857,0.01,1.0005,-2.3511,0.1679,0.9542
18.109,-0.0894,0.0046,0.9988,-2.2977,0.1221,1.1145
18.129,-0.0891,0.0093,0.9973,-2.3588,0.145,0.9695
18.149,-0.0891,0.0042,0.9971,-2.3817,0.0534,1.0534
18.169,-0.0874,0.0039,0.9949,-2.229,0.1145,1.0153
18.189,-0.0884,0.009,0.9976,-2.3588,0.0687,1.0611
18.209,-0.0879,0.0063,0.9976,-2.374,0.0763,1.0305
18.229,-0.0874,0.0044,0.9954,-2.3969,0.0611,1.0
18.249,-0.0847,0.0034,0.9985,-2.2824,0.1908,1.0992
18.269,-0.0867,0.0039,0.9927,-2.3511,0.1145,1.0
18.289,-0.0908,0.0056,0.9897,-2.2901,0.0,0.9389
18.309,-0.085,0.0059,0.9929,-2.3053,0.2672,1.0229
18.329,-0.0908,0.0046,0.9944,-2.3359,0.1527,1.0534
18.349,-0.0906,0.0061,0.998,-2.2977,0.1756,1.0153
18.369,-0.0901,0.0029,0.9917,-2.3893,0.1374,1.084
18.39,-0.0835,0.0029,0.9937,-2.3206,0.2443,1.0458
18.409,-0.0854,0.0024,0.9954,-2.3664,0.2366,1.0305
18.429,-0.0862,0.0049,0.9946,-2.2748,0.1298,1.0076
18.449,-0.0889,0.0085,0.9958,-2.3588,0.1679,0.9924
18.469,-0.0896,0.0042,1.0051,-2.3893,0.145,1.0229
18.489,-0.0901,0.0078,0.9988,-2.4504,0.2443,1.0382
18.509,-0.0879,0.0061,0.9963,-2.2977,0.145,0.9237
18.529,-0.0879,0.0034,0.9949,-2.2824,0.1298,1.0
18.549,-0.0918,0.0024,1.0002,-2.3893,0.0763,1.0916
18.569,-0.0898,0.0049,0.9944,-2.374,0.1221,1.0229
18.589,-0.0835,0.0046,1.0015,-2.3359,0.1145,1.0153
18.609,-0.0862,0.0039,0.9883,-2.4351,0.1679,0.9695
18.629,-0.0862,0.0073,0.9954,-2.3206,0.1832,1.0763
18.649,-0.0886,0.0056,0.9983,-2.3206,0.1069,1.0763
18.669,-0.084,0.001,0.998,-2.3206,0.1374,1.0611
18.689,-0.0884,0.0071,0.9966,-2.3206,0.1679,1.0153
18.709,-0.0847,0.0039,0.9944,-2.3511,0.1374,1.0611
18.729,-0.0847,0.0054,0.9927,-2.3817,0.1527,1.0687
18.749,-0.0854,0.01,0.99,-2.3969,0.1603,1.0687
18.769,-0.0869,0.0063,0.9919,-2.3282,0.0916,1.0458
18.789,-0.0898,0.0032,0.9939,-2.3359,0.145,1.0763
18.809,-0.0835,0.0076,1.0002,-2.2824,0.1985,0.9847
18.829,-0.0889,0.001,0.9973,-2.3664,0.1756,1.0458
18.849,-0.0852,0.0046,0.9956,-2.3893,0.2901,1.0687
18.869,-0.0876,0.0032,0.9958,-2.3053,0.1298,1.0305
