ts_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
42.869,3.0059,0.0408,0.1504,1.3282,470.3741,2.9237
42.889,3.0012,0.0403,0.189,499.4428,483.1069,2.0382
42.909,2.9888,0.0359,0.2136,495.2977,483.0916,0.3435
42.929,3.0081,0.0271,0.2417,496.916,462.2366,498.9084
42.949,3.0125,0.0334,0.2637,2.8473,428.6183,490.2061
42.969,3.0759,0.0808,0.2307,6.9008,423.5267,493.2672
42.989,2.9861,0.0403,0.2156,8.8702,452.0229,499.9389
43.009,3.0378,0.021,0.209,3.3969,468.3664,4.084
43.029,3.0488,0.0461,0.2656,496.7023,480.3359,1.2977
43.049,3.0635,0.0447,0.2629,492.8244,482.8626,1.7099
43.069,3.0503,0.0491,0.29,494.8321,476.4886,0.6107
43.089,3.0959,0.0645,0.3125,494.1221,472.9695,499.6947
43.109,3.0769,0.0322,0.334,492.5954,478.6947,499.9084
43.129,3.0786,0.0288,0.3413,492.3435,482.2443,497.0306
43.149,3.0444,0.0322,0.3406,496.0229,480.8626,496.397
43.169,3.031,0.0337,0.3467,495.4809,480.9237,496.687
43.189,3.0554,0.0366,0.3406,0.542,490.9313,1.1374
43.209,3.1084,0.0352,0.3164,4.0992,8.7176,4.4733
43.229,3.0762,0.0527,0.3152,497.7863,4.5802,0.2977
43.249,3.0405,0.0447,0.3547,491.3435,499.4122,0.1221
43.269,3.0518,0.0327,0.3403,496.4809,5.5954,5.6336
43.289,3.0591,0.0388,0.3186,6.1069,16.3817,11.3359
43.309,3.083,0.0469,0.2891,3.6565,31.7481,13.2061
43.329,3.0994,0.0647,0.3035,496.0458,43.8397,16.0153
43.35,3.0347,0.0608,0.2656,500.1374,71.4733,31.1374
43.369,3.0547,0.0322,0.261,7.229,85.7252,36.5038
43.389,3.0264,0.0701,0.2551,7.145,90.3817,23.5573
43.409,3.0129,0.0828,0.2024,11.4656,81.6031,16.5573
43.429,2.97,0.1082,0.1682,12.7099,68.8855,15.4733
43.449,2.9666,0.0823,0.1689,6.855,73.2443,14.0076
43.469,3.0095,0.1101,0.1626,3.5802,63.0382,14.4275
43.489,3.0098,0.0952,0.1294,8.6794,61.6336,13.7863
43.509,3.0249,0.1165,0.1135,13.6489,54.6947,18.0992
43.529,3.0024,0.1233,0.0696,17.9542,46.6947,19.9771
43.549,2.9949,0.1365,0.0396,11.1756,35.8702,19.2748
43.569,2.9854,0.1355,0.0442,500.229,35.542,14.2061
43.589,3.0034,0.1255,0.0332,499.1985,22.1832,8.8779
43.609,3.0212,0.1338,0.0264,497.7634,11.0916,5.5267
43.629,3.0286,0.1382,0.0117,493.0382,0.6489,3.1908
43.649,3.0073,0.1379,0.03,491.6489,1.4733,2.3053
43.669,3.0015,0.1343,0.0254,494.9313,6.6718,5.2595
43.689,3.012,0.1318,0.0356,499.9924,12.4122,7.5649
43.709,3.01,0.1294,0.0176,499.9084,12.7328,8.0992
43.729,3.0347,0.1311,0.0203,499.8015,11.7176,4.9084
43.749,3.0269,0.1423,0.021,496.0611,496.2596,500.0153
43.769,2.9849,0.156,3.9995,493.4656,484.0534,498.8015
43.789,3.0066,0.1387,0.0215,494.5496,498.0382,2.5802
43.809,3.0227,0.1396,0.0417,493.1145,12.8626,1.084
43.829,3.0024,0.1431,0.0308,496.2443,11.7786,500.1451
43.849,2.9988,0.1399,0.0261,495.9084,8.5267,500.0458
43.869,2.99,0.1404,0.0127,499.1908,1.084,1.8855
43.889,3.0125,0.1353,0.0029,498.8779,9.3282,3.7863
43.909,3.0356,0.1362,3.9956,1.1069,27.4656,2.5191
43.929,3.0217,0.147,3.9961,499.5573,28.2519,1.2443
43.949,2.9998,0.1809,3.9895,1.2214,7.8779,0.6641
43.969,2.9915,0.1362,3.988,499.1451,7.6107,6.3969
43.99,3.0093,0.1228,3.9429,3.3206,26.6489,8.9313
44.009,3.0132,0.1453,3.9597,3.3588,34.1221,3.3282
44.029,2.9807,0.144,3.967,497.1374,24.1985,2.5191
44.049,3.0046,0.1606,3.9565,497.5038,10.9618,3.6565
44.069,3.0132,0.1504,3.9377,2.1603,6.3206,5.687
44.089,3.0266,0.145,3.9246,1.5115,13.7863,1.9389
44.109,2.9998,0.165,3.9426,498.1221,23.542,497.4275
44.129,3.0239,0.1404,3.937,496.7786,29.2137,1.0916
44.149,3.0305,0.1575,3.9229,499.7099,22.1603,499.0993
44.169,3.0186,0.1589,3.9167,498.5344,0.9542,497.6107
44.189,2.9951,0.1511,3.9084,495.458,494.8779,496.4122
44.209,3.009,0.1479,3.9077,496.8626,9.5115,498.2443
44.229,3.019,0.1453,3.9148,0.1527,22.7786,499.1603
44.249,3.0166,0.1428,3.908,499.7939,19.0229,499.2901
44.269,2.9946,0.1472,3.9053,498.4046,12.9008,498.3817
44.289,3.0103,0.1436,3.8872,498.1069,6.3588,499.7023
44.309,3.0022,0.1484,3.8843,499.0,12.6641,0.2901
44.329,3.0244,0.1387,3.8765,497.6412,22.0153,5.7557
44.349,3.0227,0.1458,3.8911,498.0458,34.2137,5.2443
44.369,3.0293,0.1514,3.8767,500.2061,26.2748,7.771
44.389,3.0295,0.1565,3.8442,2.8473,14.2901,8.3588
44.409,3.0085,0.1628,3.8203,498.0,6.374,9.7328
44.429,3.0122,0.187,3.8081,491.7176,14.313,13.3969
44.449,3.0142,0.1819,3.8296,490.229,34.1832,21.7481
44.469,3.0444,0.1787,3.8445,488.5878,40.542,26.9084
44.489,3.0222,0.2114,3.8286,489.7252,18.855,36.5191
44.509,3.062,0.2227,3.8484,488.9848,485.4504,50.9924
44.529,3.2161,0.2332,3.8992,480.3283,486.8703,58.7634
44.549,3.1084,0.2366,3.8279,498.4122,20.1603,62.7939
44.569,2.9963,0.2415,3.751,21.8092,31.0,68.9237
44.589,3.0398,0.291,3.7529,18.2595,28.542,60.5878
44.609,3.0632,0.3281,3.719,5.8702,498.9924,56.7328
44.63,2.9719,0.3245,3.7805,499.9389,0.4656,71.1145
44.649,3.0322,0.3259,3.7952,497.0763,0.7557,68.8321
44.669,3.0447,0.3381,3.8289,499.6107,488.4199,63.8931
44.689,3.0493,0.3616,3.8123,497.6183,496.8015,52.7328
44.709,3.063,0.4006,3.8123,3.0229,14.7481,39.1069
44.729,3.0688,0.4045,3.8093,4.0687,0.0916,38.8244
44.749,3.1074,0.4397,3.8533,492.1145,487.6565,33.0305
44.769,3.1245,0.3984,3.8374,489.9389,495.7023,30.8244
44.789,3.1201,0.4063,3.8137,5.2824,7.7939,27.542
44.809,3.1301,0.4187,3.8235,14.4962,7.9237,21.5114
44.829,3.0964,0.4465,3.7683,14.8473,14.771,21.0458
44.849,3.0693,0.4626,3.7344,16.9924,498.9008,24.4122
44.869,3.1799,0.4705,3.7844,497.5191,4.3435,24.7176
44.889,3.1348,0.4309,3.7979,495.1679,2.2137,25.7099
44.909,3.1306,0.4661,3.804,496.2061,492.916,19.8397
44.929,3.1584,0.4578,3.7793,1.4656,5.313,15.1832
44.949,3.158,0.4626,3.7375,11.4046,10.9542,13.4962
44.969,3.177,0.4802,3.7573,4.5878,1.9847,10.6412
44.989,3.1609,0.4861,3.7905,494.9313,498.3588,12.2901
45.009,3.1548,0.4639,3.7791,488.7023,497.5344,11.7405
45.029,3.1172,0.5005,3.7712,491.8855,493.5878,8.0916
45.049,3.1409,0.4915,3.7625,493.6412,499.8855,6.7939
45.069,3.1995,0.4839,3.7903,498.3206,7.4427,9.9847
45.089,3.1982,0.4927,3.8213,4.6336,8.9466,13.229
45.109,3.1689,0.5098,3.802,2.7099,0.9008,15.7099
45.129,3.1091,0.5256,3.7512,0.8702,494.5344,14.6641
45.149,3.1487,0.5173,3.7517,0.8244,499.0458,16.6336
45.169,3.2048,0.5276,3.7878,498.8168,9.5191,20.6947
45.189,3.1733,0.5166,3.8174,495.0,3.6947,25.7557
45.209,3.1902,0.5295,3.7935,492.0763,494.5802,26.5725
45.229,3.2092,0.5413,3.769,0.374,496.2214,35.6641
45.249,3.1484,0.5706,3.7429,7.9542,2.0,50.3588
45.27,3.2019,0.5591,3.7744,493.5954,1.8702,46.9389
45.289,3.1892,0.583,3.7905,479.3511,487.4428,35.1985
45.309,3.1875,0.5969,3.7598,479.8397,485.3283,30.7557
45.329,3.1992,0.5874,3.7671,488.9618,494.2977,24.6641
45.349,3.2327,0.6082,3.8108,488.8626,500.1069,21.9313
45.369,3.2144,0.5991,3.7976,489.5496,1.4198,31.2595
45.389,3.2334,0.5947,3.8311,490.9542,496.2443,23.1832
45.409,3.2212,0.6333,3.8113,483.4122,489.2061,11.9313
45.429,3.2021,0.6428,3.7683,489.0153,496.8244,10.2443
45.449,3.2173,0.6191,3.8237,1.2443,2.8092,5.9237
45.469,3.2275,0.6111,3.8093,1.2595,1.4275,7.6641
45.489,3.2229,0.6147,3.769,6.1603,9.2901,9.0382
45.509,3.2419,0.6255,3.7952,9.771,13.4885,3.3893
45.529,3.1951,0.6511,3.7566,498.1298,494.6641,3.6031
45.549,3.2158,0.6484,3.7407,488.2596,481.1527,499.9695
45.569,3.2527,0.6094,3.8145,483.9618,493.0,491.3817
45.589,3.2344,0.605,3.8423,492.9466,5.0763,489.7939
45.609,3.2385,0.613,3.8181,1.2366,2.3664,488.4504
45.629,3.2019,0.6416,3.7791,1.3664,8.5191,490.7481
45.649,3.2107,0.6277,3.7725,5.0916,3.5038,487.313
45.669,3.2468,0.5979,3.8369,490.8015,6.7786,483.2214
45.689,3.2397,0.5837,3.8367,488.4122,7.3206,484.3359
45.709,3.2327,0.5745,3.8115,500.1679,10.6412,494.0763
45.729,3.2185,0.6001,3.7903,12.0076,14.1603,500.1832
45.749,3.2319,0.6079,3.7754,8.2672,6.5496,5.5115
45.769,3.2136,0.6104,3.7703,493.5344,494.1451,7.4656
45.789,3.2034,0.6152,3.7996,485.1832,491.4962,11.6718
45.809,3.238,0.5964,3.8203,486.2672,492.1603,11.2672
45.829,3.2312,0.6138,3.8044,491.3588,488.1985,15.6031
45.849,3.2405,0.6001,3.7905,499.4275,495.2596,20.084
45.869,3.2561,0.6367,3.8018,493.9542,496.2366,26.7023
45.889,3.2546,0.6526,3.813,491.7176,488.5725,30.9618
45.91,3.251,0.6292,3.8354,487.9695,480.6412,32.9618
45.929,3.2671,0.6213,3.8357,482.084,461.1451,29.8626
45.949,3.2864,0.6536,3.8174,487.1679,461.4199,33.1985
45.969,3.2351,0.7126,3.8335,488.542,481.4275,23.9695
45.989,3.2446,0.6663,3.8506,487.1679,493.1832,29.1985
46.009,3.2412,0.6838,3.8506,499.1069,487.6565,22.1603
46.029,3.2671,0.679,3.8577,493.5954,483.5802,17.4656
46.049,3.269,0.6799,3.856,487.3283,478.2977,18.229
46.069,3.25,0.7034,3.8521,493.7481,487.7634,12.6947
46.089,3.2544,0.7129,3.8523,492.5038,496.2138,15.8931
46.109,3.2878,0.6772,3.8914,493.8473,4.2214,9.626
46.129,3.2991,0.6753,3.9092,491.3511,497.5878,2.2443
46.149,3.2668,0.6912,3.8984,493.6718,493.6565,496.1145
46.169,3.2314,0.7271,3.8782,3.4809,495.9237,497.9466
46.189,3.2534,0.6963,3.8696,7.2214,3.8092,488.8703
46.209,3.3025,0.6924,3.8972,2.9313,9.1756,481.6794
46.229,3.2793,0.6548,3.9131,496.4199,10.5496,480.0229
46.249,3.2327,0.7009,3.8892,494.8321,489.7557,481.1832
46.269,3.2317,0.675,3.8665,489.2443,496.855,488.7328
46.289,3.2444,0.6873,3.8677,494.2443,2.7176,475.7557
46.309,3.1973,0.6731,3.8271,494.4275,497.6794,466.6794
46.329,3.3247,0.6472,3.9131,486.8244,3.1069,452.6641
46.349,3.2903,0.5537,3.8911,490.0076,25.7557,432.5802
46.369,3.1448,0.6152,3.8489,4.9008,14.7939,424.5802
46.389,3.1045,0.6584,3.7927,3.5267,492.6107,448.3588
46.409,3.1331,0.6216,3.8389,492.4046,14.7252,412.1603
46.429,3.1755,0.5134,3.8916,473.3741,36.1832,376.5573
46.449,3.293,0.4521,3.9165,457.2214,29.3817,400.4199
46.469,3.1265,0.4927,3.8931,468.3588,11.3206,427.1374
46.489,3.1089,0.5056,3.864,473.4504,492.8473,453.7481
46.509,3.1121,0.4607,3.8665,485.1145,1.2824,473.7786
46.529,3.0938,0.3982,3.8848,493.7786,15.2214,459.5573
46.55,3.0974,0.4158,3.926,484.9695,9.7786,434.8931
46.569,3.0669,0.4001,3.9109,478.8321,476.771,429.2138
46.589,3.0901,0.417,3.9053,469.2977,442.7405,446.2366
46.609,3.1028,0.3499,3.9192,466.9542,443.2825,454.1451
46.629,3.0652,0.3403,3.9702,473.1756,440.9313,445.9771
46.649,3.1191,0.2832,0.052,462.9542,415.6412,427.3206
46.669,3.0693,0.2964,0.1072,447.5267,384.2672,398.0382
46.689,2.9373,0.2781,0.0652,450.1069,361.3053,376.3053
46.709,2.9653,0.2556,0.1567,442.687,352.6489,385.6412
46.729,3.0627,0.1851,0.1829,433.4428,356.2214,408.7099
46.749,3.1455,0.0869,0.1987,444.3588,387.5496,410.0458
46.769,3.0195,0.1111,0.2236,461.4733,418.9848,399.2138
46.789,2.9006,0.106,0.2444,466.8931,443.9237,404.4962
46.809,2.917,0.0798,0.2473,453.7023,448.7863,428.7863
46.829,3.1223,0.0247,0.2632,455.3817,469.2214,441.7252
46.849,3.1418,3.9971,0.2686,472.0,485.2443,445.9084
46.869,3.0986,3.9944,0.2695,484.5954,482.9389,450.8931
46.889,3.0044,3.9954,0.2815,482.6794,482.6641,456.2138
46.909,3.061,3.9336,0.3022,469.3588,497.1908,455.3511
46.929,3.1045,3.9265,0.3115,458.1374,7.3969,453.542
46.949,3.0808,3.925,0.3569,447.9313,3.3664,452.8626
46.969,3.0576,3.873,0.3042,449.458,16.7023,449.9618
46.989,3.0574,3.8271,0.2366,457.9008,28.1374,452.8703
47.009,3.0081,3.845,0.2891,463.2443,46.1985,457.7023
47.029,3.1328,3.8804,0.2783,456.8321,26.8931,464.1374
47.049,3.1123,3.8503,0.2275,451.4504,34.8092,466.4886
47.069,3.0667,3.8062,0.2595,445.7328,37.0153,462.5649
47.089,2.9441,3.7368,0.3657,434.0687,4.313,433.5573
47.109,2.8721,3.6323,0.3215,399.771,492.7939,415.5267
47.129,2.9438,3.627,0.2371,394.6947,494.9542,418.8473
47.149,3.0867,3.6443,0.1848,428.855,481.313,411.9848
47.169,3.2063,3.6716,0.1536,475.3588,468.8168,410.1908
47.19,3.0735,3.6265,0.1968,498.9466,455.7099,410.7557
47.209,3.1401,3.5708,0.2422,487.6183,459.0534,416.1908
47.229,3.1755,3.5522,0.251,476.8244,462.8397,406.4199
47.249,3.2207,3.5481,0.218,472.3741,467.6565,405.458
47.269,3.2046,3.5159,0.2087,477.4962,462.8931,399.1145
47.289,3.2307,3.4915,0.2427,470.4504,457.4886,395.2825
47.309,3.3169,3.4097,0.2605,454.2748,493.5573,393.5191
47.329,3.3354,3.4246,0.2839,442.6794,21.145,384.8244
47.349,3.2114,3.3896,0.3035,422.4733,16.9389,379.2901
47.369,3.1958,3.3091,0.1897,408.7557,491.9466,387.9618
47.389,3.2307,3.2852,0.1475,403.7405,448.9389,409.4428
47.409,3.426,3.283,0.0859,426.0534,450.6641,431.4046
47.429,3.4753,3.1968,0.1492,459.2443,482.7863,422.0
47.449,3.3645,3.1829,0.2156,473.5725,486.8244,401.5649
47.469,3.3088,3.1726,0.2173,467.3588,487.3206,400.0076
47.489,3.3386,3.178,0.2092,453.0306,490.9618,423.0153
47.509,3.5388,3.2097,0.1089,459.5725,492.8779,456.4351
47.529,3.7549,3.158,0.0801,3.374,22.0534,451.9466
47.549,3.6628,3.2021,0.1758,41.5344,31.1832,412.9237
47.569,3.519,3.2563,0.186,32.6107,487.9237,392.6336
47.589,3.5339,3.1907,0.134,13.2214,467.2825,412.6565
47.609,3.6172,3.1619,0.125,497.8703,476.855,439.9924
47.629,3.6475,3.1704,0.1438,495.6031,478.916,443.9084
47.649,3.6392,3.0657,0.1479,30.687,42.0153,444.5115
47.669,3.7161,3.063,0.2241,35.8321,42.2595,445.2443
47.689,3.7417,3.063,0.2659,25.229,40.9924,455.8397
47.709,3.6746,3.103,0.269,13.4656,37.3282,461.5725
47.729,3.6941,3.0793,0.197,492.9771,6.7557,462.3283
47.749,3.7229,3.0723,0.1731,486.8855,494.0611,461.3206
47.769,3.7522,3.0701,0.2036,487.5954,496.5115,461.7939
47.789,3.7583,3.0928,0.1826,487.2443,3.374,462.8244
47.809,3.7576,3.051,0.166,493.5649,16.7099,462.0687
47.83,3.781,3.0544,0.1558,2.3664,31.4809,462.4809
47.849,3.7583,3.0581,0.1423,4.8779,27.374,463.0916
47.869,3.7766,3.0313,0.1055,11.7176,20.084,461.6718
47.889,3.8381,3.0398,0.1428,24.5496,24.8092,463.3359
47.909,3.8147,3.0703,0.2268,29.2595,30.2824,466.4809
47.929,3.813,3.0593,0.2913,16.229,18.7481,467.7939
47.949,3.8071,3.0474,0.2173,500.0993,1.0382,468.2748
47.969,3.8699,3.0332,0.1892,497.4351,495.4733,468.3664
47.989,3.8672,3.0393,0.2266,0.2672,1.5267,471.3588
48.009,3.8997,3.0198,0.2363,496.1145,1.145,474.7786
48.029,3.9136,3.0347,0.2578,490.0,6.8702,481.6641
48.049,3.8696,3.0383,0.2021,483.1985,4.2748,484.7481
48.069,3.8792,3.0288,0.1394,483.4962,499.9313,483.771
48.089,3.8977,3.0244,0.144,495.7863,8.9237,483.7252
48.109,3.9119,3.0193,0.2244,1.3588,12.5954,486.4733
48.129,3.9099,3.0178,0.2073,3.0305,19.3664,491.3283
48.149,3.8816,3.0347,0.1772,500.1679,14.2061,492.9848
48.169,3.9038,3.0273,0.1545,498.6183,499.8931,492.6336
48.189,3.9326,3.0237,0.1985,2.2366,2.1527,495.2443
48.209,3.9138,3.0286,0.2385,1.1374,7.5802,498.9924
48.229,3.8982,3.0356,0.2109,496.0687,9.0992,0.4733
48.249,3.8955,3.031,0.1694,494.1756,4.084,0.0076
48.269,3.896,3.0313,0.1643,496.6565,1.458,0.687
48.289,3.9045,3.0269,0.1848,0.0305,1.0763,0.7023
48.309,3.9038,3.0308,0.2002,1.3817,3.4733,1.5115
48.329,3.8933,3.0347,0.2153,498.8855,4.374,2.7023
48.349,3.9036,3.0332,0.2085,492.9618,497.8626,2.5725
48.369,3.8967,3.0315,0.2014,491.4122,498.5038,3.3588
48.389,3.908,3.0325,0.2141,487.9008,498.6565,3.5802
48.409,3.8813,3.0327,0.1682,484.5038,497.9695,3.5191
48.429,3.8831,3.031,0.1365,487.8473,497.9695,1.1069
48.449,3.887,3.0254,0.1682,494.9313,498.2214,498.8092
48.47,3.9155,3.0256,0.2229,494.4886,1.2061,499.0993
48.489,3.9109,3.0308,0.2173,487.4656,2.9771,1.0992
48.509,3.8865,3.0293,0.1873,479.3893,498.5725,2.0687
48.529,3.8921,3.0259,0.1418,474.5954,490.2443,1.229
48.549,3.8945,3.0217,0.1191,482.0076,493.3817,0.2137
48.569,3.9104,3.0249,0.1426,487.2596,498.1985,0.4504
48.589,3.8877,3.0281,0.1682,485.3206,497.0687,1.2443
48.609,3.9055,3.0249,0.1411,478.4733,483.5802,0.313
48.629,3.9138,3.01,0.1052,481.626,487.9237,1.3206
48.649,3.877,3.031,0.106,489.2901,491.8779,0.4885
48.669,3.9302,3.0129,0.1331,490.2519,485.9771,500.1069
48.689,3.9275,3.0151,0.1577,492.1451,497.0611,4.2672
48.709,3.9036,3.0273,0.1465,486.2061,493.2596,7.4122
48.729,3.9265,3.0061,0.0911,481.5344,486.5496,8.6336
48.749,3.8801,3.0068,0.0862,482.9237,480.916,12.0305
48.769,3.884,3.0022,0.1062,484.9084,470.7099,15.145
48.789,3.8862,2.967,0.0569,485.1145,464.0306,25.313
48.809,3.8057,3.0786,0.1267,499.5115,469.7252,44.2366
48.829,3.738,2.9524,0.1733,486.6183,415.1374,46.5267
48.849,3.9006,2.8264,0.0774,499.0916,373.8855,40.3435
48.869,0.0081,2.9941,3.9512,71.8244,409.5267,8.0076
48.889,3.8965,3.187,0.0747,101.3053,433.9848,41.1908
48.909,3.8213,3.2935,0.124,82.8779,438.855,59.4198
48.929,3.8784,3.1099,0.2097,29.4122,412.4809,43.0992
48.949,3.8596,3.022,0.3171,7.5496,416.6489,13.0687
48.969,3.8096,2.863,0.3225,19.0076,418.855,489.7176
48.989,3.8286,2.9143,0.2781,54.2137,445.6336,488.3435
49.009,3.8145,3.0823,0.2734,107.5649,463.8703,17.4046
49.029,3.7766,3.1084,0.3157,112.687,450.9848,23.2214
49.049,3.8618,2.979,0.3723,73.1069,438.0916,25.5725
49.069,3.9204,3.0002,0.3455,64.7328,436.1527,12.0763
49.089,3.9192,3.1169,0.2947,96.9847,436.542,10.6107
49.11,3.8621,3.2454,0.3887,105.8473,422.9542,3.084
49.129,3.8721,3.2568,0.4507,74.7481,400.5573,0.7405
49.149,3.9333,3.207,0.3506,32.2901,401.0611,7.374
49.169,3.8625,3.4053,0.2917,30.5878,411.855,9.8855
49.189,3.95,3.3584,0.4536,62.0382,408.3053,18.626
49.209,3.936,3.3977,0.521,79.916,406.8931,12.3053
49.229,3.9915,3.1963,0.6521,59.9618,402.5267,9.8397
49.249,3.989,3.0483,0.7339,52.1679,417.9313,22.1985
49.269,0.0952,3.2322,0.6931,89.7023,426.6947,31.687
49.289,0.1858,3.4175,0.6221,120.1679,433.2061,16.3817
49.309,0.0283,3.478,0.6533,84.4275,445.1298,3.542
49.329,3.9922,3.1875,0.7852,22.9466,449.1908,14.9542
49.349,3.6631,3.3152,0.9915,92.4504,478.5954,55.1679
49.369,0.052,3.3169,0.7493,122.9847,423.8244,29.6718
49.389,0.0876,3.4609,0.5854,120.7557,444.8168,24.1298
49.409,0.1714,3.5374,0.7275,122.1679,490.0229,47.0305
49.429,0.1409,3.6384,0.7275,166.4733,476.5267,44.916
49.449,3.8899,3.5769,0.8894,190.4504,453.542,29.5878
49.469,3.9097,3.4663,0.877,168.8702,471.6107,25.9847
49.489,3.9927,3.5713,0.7937,151.4046,5.1908,32.6107
49.509,3.9495,3.6687,0.9993,137.626,61.855,41.5267
49.529,0.0496,3.7996,1.146,121.1985,72.3053,40.1908
49.549,0.0249,3.698,0.897,124.5038,63.5802,68.626
49.569,3.9045,3.8135,1.0386,116.2137,64.4198,52.5344
49.589,3.8262,3.8625,1.1182,102.4428,38.4046,44.2214
49.609,3.8459,3.873,1.0637,77.7481,19.1527,28.2901
49.629,3.8838,3.8887,1.1672,58.9389,493.0611,19.0763
49.649,3.8079,3.9292,1.0752,32.9924,463.9084,3.5725
49.669,3.8591,3.905,1.0222,21.1908,468.4504,1.3969
49.689,3.9297,3.9153,1.0146,15.3053,467.1679,2.855
49.709,3.9556,3.9236,0.9717,15.5802,469.3435,3.084
49.729,3.9712,3.9636,0.9958,13.7786,463.3664,5.1145
49.75,3.9771,0.0078,0.936,18.1374,465.8397,13.8702
49.769,3.9587,3.9053,0.9324,10.5725,8.1374,31.7252
49.789,3.9912,3.8296,1.0559,4.1527,7.5802,34.6031
49.809,3.9712,3.9419,1.0046,3.7099,497.9008,18.8015
49.829,3.9626,3.938,1.0076,1.5802,4.9542,9.9084
49.849,0.0129,3.906,0.8882,4.855,10.0611,499.9084
49.869,3.968,3.957,1.1196,9.916,15.4351,499.9924
49.889,3.9878,3.9368,0.9907,4.4122,493.3206,8.5954
49.909,3.8718,3.9556,0.9861,499.2596,496.1985,8.2137
49.929,3.915,3.9473,0.6892,8.5038,11.313,480.3359
49.949,3.9685,3.908,1.1082,2.8473,38.7023,497.916
49.969,3.8635,0.0054,1.1057,2.5038,16.542,494.2825
49.989,3.8513,3.9067,1.1265,490.0076,479.3817,489.5344
50.009,3.8948,3.915,1.2292,467.2519,440.4504,482.6183
50.029,0.0708,3.998,0.9922,444.7863,420.542,4.7863
50.049,0.0579,3.958,0.9875,454.8321,426.9466,4.9237
50.069,3.9343,0.0327,1.1069,470.458,417.1985,15.1374
50.089,0.0234,3.8989,1.1643,492.1374,393.4733,23.0458
50.109,0.2427,3.8469,1.1406,31.9847,372.8015,18.4962
50.129,0.3083,3.8484,0.9558,64.2061,289.7176,9.2214
50.149,0.292,3.9006,0.7815,23.8779,250.1374,478.313
50.169,0.2783,0.0149,1.0776,498.9771,250.1374,459.4199
50.189,0.3977,3.9585,0.874,20.8092,308.7023,472.7939
50.209,0.5178,3.9634,0.9216,59.7863,343.1145,499.8397
50.229,0.4551,3.9084,0.833,48.7557,282.397,3.4504
50.249,0.532,3.9128,0.6648,37.6718,250.1374,490.7557
50.269,0.7034,0.0391,0.6106,20.2748,250.1374,467.0153
50.289,0.7891,0.0554,0.6428,7.8779,298.0916,471.1679
50.309,0.8437,0.019,0.6165,4.9542,335.7099,487.7786
50.329,0.73,0.0671,0.5491,4.1298,344.0382,493.0611
50.349,0.6975,0.0608,0.4033,18.2519,348.3359,0.9237
50.369,0.7542,0.1348,0.2449,15.9313,392.1298,7.0
50.39,0.8967,0.1211,0.4519,4.8931,424.0306,37.6489
50.409,1.0103,3.9839,0.4478,489.9848,438.2214,19.916
50.429,0.8804,3.9805,0.3242,2.2366,424.5649,16.9084
50.449,0.8408,0.0176,0.3149,12.8626,422.0916,18.771
50.469,0.937,0.0461,0.2915,494.7939,449.7786,21.1298
50.489,0.9966,3.9807,0.4036,479.7863,478.7481,28.4885
50.509,1.0007,3.9539,0.397,467.5649,462.313,19.9771
50.529,0.9197,3.9771,0.3281,478.3817,466.0916,15.1985
50.549,0.9546,3.9521,0.3196,483.8855,473.9848,8.4198
50.569,0.9343,3.9766,0.3762,476.3664,490.7939,0.4885
50.589,0.8921,0.0061,0.3518,490.5573,4.9008,497.7939
50.609,0.9258,3.9844,0.2993,0.9389,499.0229,2.771
50.629,0.8894,0.0015,0.3865,490.4733,472.9084,2.0534
50.649,0.8914,3.9773,0.3479,483.1374,478.397,1.374
50.669,0.8828,0.0027,0.3279,0.4962,0.6336,498.8321
50.689,0.9114,0.0095,0.2981,4.9237,29.855,0.1069
50.709,0.9321,3.991,0.2791,8.0076,43.0458,2.8779
50.729,0.8889,0.0005,0.2947,3.1985,59.9542,498.397
50.749,0.8904,3.9941,0.4116,488.0,38.8702,499.8855
50.769,0.856,0.0222,0.4639,473.9237,50.855,498.0916
50.789,0.8767,0.011,0.46,490.4962,123.2366,493.855
50.809,0.7935,3.9856,0.4429,16.7786,248.6717,486.7405
50.829,0.8948,0.0076,0.2849,26.9924,250.1298,491.7328
50.849,0.8613,0.0947,0.5964,5.6107,250.1298,7.1069
50.869,0.7007,3.9783,0.8582,442.1298,201.7633,497.0076
50.889,0.6921,3.9541,0.9299,382.4122,158.7939,494.3588
50.909,0.5205,3.875,0.7537,400.2596,219.0229,6.2366
50.929,0.4463,3.8669,0.8398,434.5573,250.1298,30.1832
50.949,0.6409,3.9592,0.7725,459.2519,250.1298,47.1985
50.969,0.355,3.9253,0.9446,471.6641,222.9237,11.6336
50.989,0.167,3.8438,0.9941,442.4962,134.1374,491.3283
51.009,0.1738,3.8057,1.04,439.0,108.2519,474.1679
51.03,0.1301,3.8438,0.9968,430.5649,104.084,478.5191
51.049,0.0908,3.8201,0.8962,438.4275,142.7481,499.1756
51.069,0.032,3.875,0.9458,451.0534,185.9618,498.7786
51.089,0.0859,3.8259,0.9863,447.4428,137.7939,7.7863
51.109,0.0566,3.7764,0.9465,461.7023,115.5725,9.3282
51.129,0.0574,3.803,0.9468,465.313,93.6565,6.2366
51.149,3.9907,3.7292,0.9224,469.5191,94.8092,500.1451
51.169,3.759,3.7031,1.0439,465.3817,95.8779,488.3435
51.189,3.8501,3.7451,1.0862,8.0611,55.1603,0.4809
51.209,3.9751,3.7097,1.0049,34.8931,33.0763,0.6947
